0,0.040048040970961374
1,0.17147764209216176
2,0.037878141848793234
3,0.07332003948087162
4,0.00465614167138062
5,0.04674902124067559
6,0.18451285823623054
7,0.12044192921491637
8,0.014486866491467798
9,0.11071859475804569
10,0.08974101016720071
11,0.2569169559743836
12,0.03679257264710989
13,0.039756782099231947
14,0.03291944381752232
15,0.05555555555555569
16,0.08712907082472321
17,0.12254640462866928
18,0.07380178295631457
19,0.0750451312019641
20,0.08489784578216186
21,0.09850212828958238
22,0.08253019572803277
23,0.17497135267460984
24,0.1672958349959487
25,0.01856701586856313
26,0.027948259973001877
27,0.15952492671512886
28,0.05003209296827105
29,0.05508881747693206
30,0.013986702816730756
31,0.04835139751491946
32,0.18010840825007712
33,0.05647456831294673
34,0.17229075939922334
35,0.2752984369941086
36,0.18168291161502859
37,0.47176348438874394
38,0.04625368434156729
39,0.17733545063354417
40,0.04872570731529802
41,0.16098666449892773
42,0.25069476624453413
43,0.10000000000000009
44,0.050574673444917395
45,0.008810744433295659
46,0.03923107716947716
47,0.010638506643090628
48,0.02155090200734644
49,0.03883868633309295
50,0.1018537609795015
51,0.20032901502522538
52,0.03883868633309295
53,0.0009985024956328248
54,0.23200186163919212
55,0.07939838617440009
56,0.03309164004707221
57,0.04703311918131858
58,0.012237034670931068
59,0.01772741168705927
60,0.02017737912548201
61,0.10068433978028712
62,0.05508881747693195
63,0.041005907385415874
64,0.194686761710261
65,0.10467483959337842
66,0.1375113079658702
67,0.20943058495790523
68,0.19935923097456432
69,0.013986702816730756
70,0.020856811925262675
71,0.028072607062205934
72,0.1099933262490772
73,0.11872001511170938
74,0.05787206706477144
75,0.0473489835409181
76,0.0051546628844583164
77,0.10628848260503576
78,0.0703303197986318
79,0.07187986402024349
80,0.05555555555555569
81,0.005872695208436585
82,0.04953051640326678
83,0.03720201551842006
84,0.03642467737625199
85,0.09445394308064836
86,0.04540584539816073
87,0.024253364314973713
88,0.23839389468759986
89,0.019092200999862752
90,0.19792327819018907
91,0.03789760127051667
92,0.05555555555555536
93,0.03461448034424264
94,0.04489055990782309
95,0.044789604021817864
96,0.07661948312336142
97,0.04215851130768122
98,0.2047442732722955
99,1.1102230246251565e-16
100,0.03658536585365879
101,0.16256421064137616
102,0.05370837673721862
103,0.024590163934426257
104,0.06938238666623187
105,0.058258088405162445
106,0.04097555236768724
107,0.0672016080886525
108,0.031037209750091166
109,0.015581703715543793
110,0.18466404024308647
111,0.19638562456815423
112,0.02779335189768517
113,0.0013755572153624218
114,0.003705828248251386
115,0.007984447858716215
116,0.0011537388566918994
117,0.014894777102589352
118,0.01645768324591812
119,0.002210729800337541
120,0.007589807300322771
121,0.013794650859843882
122,0.014857961116614193
123,0.0017004134784124325
124,0.01707846640033528
125,0.0035614061069657588
126,0.029273578212112406
127,0.006892305812871258
128,0.001483478715805897
129,0.0037046077547558953
130,0.009477802169965743
131,0.0030372959828238733
132,0.003468381125057318
133,0.0010891444617072699
134,0.002430016860556772
135,0.011717688345331934
136,0.0038282833327621946
137,0.031000197748179192
138,0.0
139,0.008103331997811103
140,0.009676253864933648
141,0.02955736358838823
142,0.004697800291737719
143,0.0014161010303076482
144,0.0022128117069437625
145,0.012047807732867843
146,0.028217638150534352
147,0.008524767635589292
148,0.00905184162061401
149,0.0032017395251723313
150,0.009731796010258087
151,0.007176884775575432
152,0.0021307470176790133
153,0.0011651910049171876
154,0.0037776158042559516
155,0.009155120602814204
156,0.0030066337144167843
157,0.0028101812470622267
158,0.06227093237848502
159,0.019431901899980453
160,0.003984095553748568
161,0.016962427340936448
162,1.1102230246251565e-16
163,0.005349996340791807
